id,observed_on,latitude,longitude,place_county_name,place_state_name,place_country_name,scientific_name,common_name,taxon_family_name,taxon_subfamily_name,taxon_tribe_name,taxon_genus_name,taxon_species_name
7617433,2017-08-19,39.871326,-75.679321,Chester,Pennsylvania,United States,Euptoieta claudia,Variegated Fritillary,Nymphalidae,Heliconiinae,Argynnini,Euptoieta,Euptoieta claudia
7632779,2017-08-17,23.5701483333,87.3091116667,,West Bengal,India,Hasora chromus,Common Banded Awl,Hesperiidae,Coeliadinae,,Hasora,Hasora chromus
7632968,2017-07-24,23.5204443,87.3119227,,West Bengal,India,Taractrocera maevius,Common Grass-dart,Hesperiidae,Hesperiinae,Taractrocerini,Taractrocera,Taractrocera maevius
7633173,2017-08-01,23.5204443,87.3119227,,West Bengal,India,Catopsilia pomona pomona,Lemon Emigrant Form pomona,Pieridae,Coliadinae,,Catopsilia,Catopsilia pomona
7646042,2017-08-25,23.5696033333,87.3093033333,,West Bengal,India,Rapala manea,Slate Flash,Lycaenidae,Theclinae,Deudorigini,Rapala,Rapala manea
7646378,2017-07-06,23.5766716667,87.31737,,West Bengal,India,Papilio clytia dissimilis,Common Mime Form Dissimilis,Papilionidae,Papilioninae,Papilionini,Papilio,Papilio clytia
7648683,2017-08-19,39.871449,-75.679342,Chester,Pennsylvania,United States,Pompeius verna,Little Glassywing,Hesperiidae,Hesperiinae,Hesperiini,Pompeius,Pompeius verna
7656959,2017-06-11,23.6019183333,87.4513266667,,West Bengal,India,Prosotas dubiosa,Tailless Line Blue,Lycaenidae,Polyommatinae,Polyommatini,Prosotas,Prosotas dubiosa
7736848,2017-08-19,23.5940633333,87.41633,,West Bengal,India,Amblypodia anita,Purple Leaf Blue,Lycaenidae,Theclinae,Amblypodiini,Amblypodia,Amblypodia anita
7736946,2017-03-13,26.6994152,89.6100832,,West Bengal,India,Graphium antiphates,Five-bar Swordtail,Papilionidae,Papilioninae,Leptocircini,Graphium,Graphium antiphates
7737033,2017-03-13,26.6994152,89.6100832,,West Bengal,India,Prioneris thestylis,Spotted sawtooth,Pieridae,Pierinae,Pierini,Prioneris,Prioneris thestylis
7737112,2017-03-13,26.6994152,89.6100832,,West Bengal,India,Libythea lepita,Common Beak,Nymphalidae,Libytheinae,,Libythea,Libythea lepita
7738702,2017-03-13,26.6994152,89.6100832,,West Bengal,India,Remelana jangala,Chocolate Royal,Lycaenidae,Theclinae,Remelanini,Remelana,Remelana jangala
7747866,2017-03-14,26.6994152,89.6100832,,West Bengal,India,Pseudozizeeria maha,Pale Grass Blue,Lycaenidae,Polyommatinae,Polyommatini,Pseudozizeeria,Pseudozizeeria maha
7747905,2017-03-14,26.6994152,89.6100832,,West Bengal,India,Lampides boeticus,Pea Blue,Lycaenidae,Polyommatinae,Polyommatini,Lampides,Lampides boeticus
7747961,2017-03-16,26.7549766667,89.5754333333,,West Bengal,India,Lampides boeticus,Pea Blue,Lycaenidae,Polyommatinae,Polyommatini,Lampides,Lampides boeticus
7747980,2017-03-16,26.753535,89.5747633333,,West Bengal,India,Lampides boeticus,Pea Blue,Lycaenidae,Polyommatinae,Polyommatini,Lampides,Lampides boeticus
7748051,2017-03-16,26.7541066667,89.5757416667,,West Bengal,India,Cepora nerissa,Common Gull,Pieridae,Pierinae,Pierini,Cepora,Cepora nerissa
7748153,2017-03-16,26.7550333333,89.5764983333,,West Bengal,India,Iambrix salsala,Chestnut Bob,Hesperiidae,Hesperiinae,,Iambrix,Iambrix salsala
7751282,2017-08-19,39.874751,-75.67298,Chester,Pennsylvania,United States,Strymon melinus,Gray Hairstreak,Lycaenidae,Theclinae,Eumaeini,Strymon,Strymon melinus
7767899,2017-09-04,43.2660646555,-5.799407959,,Principado de Asturias,Spain,Papilio machaon,Old World Swallowtail,Papilionidae,Papilioninae,Papilionini,Papilio,Papilio machaon
7775482,2017-09-03,43.2681767218,-5.8040323279,,Principado de Asturias,Spain,Aglais io,European Peacock Butterfly,Nymphalidae,Nymphalinae,Nymphalini,Aglais,Aglais io
7778809,2017-03-15,26.7511,89.5934166667,,West Bengal,India,Byasa polyeuctes,Common Windmill,Papilionidae,Papilioninae,Troidini,Byasa,Byasa polyeuctes
7779190,2017-03-14,26.6994152,89.6100832,,West Bengal,India,Pachliopta aristolochiae,Common Rose Swallowtail,Papilionidae,Papilioninae,Troidini,Pachliopta,Pachliopta aristolochiae
7779382,2017-03-14,26.6994152,89.6100832,,West Bengal,India,Eurema blanda,Three-spotted Grass Yellow,Pieridae,Coliadinae,,Eurema,Eurema blanda
7779587,2017-03-16,26.7547566667,89.5756583333,,West Bengal,India,Vanessa indica indica,Indian Red Admiral,Nymphalidae,Nymphalinae,Nymphalini,Vanessa,Vanessa indica
7791608,2017-03-13,26.7607492,89.5591963,,West Bengal,India,Cepora nadina,Lesser Gull,Pieridae,Pierinae,Pierini,Cepora,Cepora nadina
7791691,2017-03-15,26.76033,89.58198,,West Bengal,India,Pieris brassicae,European Cabbage White,Pieridae,Pierinae,Pierini,Pieris,Pieris brassicae
7793880,2017-09-05,43.2654267,-5.8093538,,Principado de Asturias,Spain,Vanessa cardui,Painted Lady,Nymphalidae,Nymphalinae,Nymphalini,Vanessa,Vanessa cardui
7794423,2017-03-14,26.6994152,89.6100832,,West Bengal,India,Mycalesis visala,Long Brand Bushbrown,Nymphalidae,Satyrinae,Elymniini,Mycalesis,Mycalesis visala
7794566,2017-03-14,26.6994152,89.6100832,,West Bengal,India,Symbrenthia lilaea,Common Jester,Nymphalidae,Nymphalinae,Nymphalini,Symbrenthia,Symbrenthia lilaea
7804275,2017-03-15,26.7628016667,89.583765,,West Bengal,India,Pieris brassicae nepalensis,,Pieridae,Pierinae,Pierini,Pieris,Pieris brassicae
7804340,2017-03-15,26.757555,89.5805883333,,West Bengal,India,Appias lyncida,Chocolate Albatross,Pieridae,Pierinae,Pierini,Appias,Appias lyncida
7804418,2017-03-15,26.6994152,89.6100832,,West Bengal,India,Ixias pyrene,Yellow Orange Tip,Pieridae,Pierinae,Pierini,Ixias,Ixias pyrene
7804481,2017-03-15,26.7573433333,89.5815866667,,West Bengal,India,Junonia iphita iphita,,Nymphalidae,Nymphalinae,Junoniini,Junonia,Junonia iphita
7805281,2017-03-13,26.6994152,89.6100832,,West Bengal,India,Graphium sarpedon,Common Bluebottle,Papilionidae,Papilioninae,Leptocircini,Graphium,Graphium sarpedon
7805311,2017-03-15,26.7545666667,89.57573,,West Bengal,India,Melanitis leda,Common Evening Brown,Nymphalidae,Satyrinae,Melanitini,Melanitis,Melanitis leda
7805343,2017-03-15,26.7635283333,89.5838716667,,West Bengal,India,Junonia lemonias,Lemon Pansy,Nymphalidae,Nymphalinae,Junoniini,Junonia,Junonia lemonias
7805443,2017-03-16,26.7541,89.5759216667,,West Bengal,India,Junonia almana almana,,Nymphalidae,Nymphalinae,Junoniini,Junonia,Junonia almana
7805597,2017-03-15,26.7641,89.5859083333,,West Bengal,India,Junonia iphita iphita,,Nymphalidae,Nymphalinae,Junoniini,Junonia,Junonia iphita
7813245,2017-07-30,40.484804,-79.923096,Allegheny,Pennsylvania,United States,Papilio glaucus,Eastern Tiger Swallowtail,Papilionidae,Papilioninae,Papilionini,Papilio,Papilio glaucus
7816867,2017-08-10,45.4988649065,-110.984238088,Gallatin,Montana,United States,Thymelicus lineola,European Skipper,Hesperiidae,Hesperiinae,Thymelicini,Thymelicus,Thymelicus lineola
7968115,2017-09-17,37.893704,-122.243499,Contra Costa,California,United States,Papilio zelicaon,Anise Swallowtail,Papilionidae,Papilioninae,Papilionini,Papilio,Papilio zelicaon
7993111,2017-08-28,34.4,-85.03,Gordon,Georgia,United States,Lerema accius,Clouded Skipper,Hesperiidae,Hesperiinae,Moncini,Lerema,Lerema accius
8160681,2017-09-23,17.091921,-96.739364,Del Centro,Oaxaca,Mexico,Papilio garamas,Magnificent Swallowtail,Papilionidae,Papilioninae,Papilionini,Papilio,Papilio garamas
8160709,2017-09-23,17.091921,-96.739364,Del Centro,Oaxaca,Mexico,Papilio garamas,Magnificent Swallowtail,Papilionidae,Papilioninae,Papilionini,Papilio,Papilio garamas
8203194,2017-09-30,23.5828516667,87.3406433333,,West Bengal,India,Tarucus nara,Striped Pierrot,Lycaenidae,Polyommatinae,Polyommatini,Tarucus,Tarucus nara
8203894,2017-09-30,23.5890933333,87.3377583333,,West Bengal,India,Appias olferna,Striped Albatross,Pieridae,Pierinae,Pierini,Appias,Appias olferna
8234414,2017-09-26,40.336861,-75.168821,Bucks,Pennsylvania,United States,Pyrgus communis,Common Checkered-Skipper,Hesperiidae,Pyrginae,Pyrgini,Pyrgus,Pyrgus communis
8304988,2007-05-18,-20.6741197,-40.4997382,Guarapari,Espírito Santo,Brazil,Leptotes cassius,Cassius Blue,Lycaenidae,Polyommatinae,Polyommatini,Leptotes,Leptotes cassius
8325130,2017-09-30,23.58297,87.34051,,West Bengal,India,Pelopidas conjuncta conjuncta,Oriental Conjoined Swift,Hesperiidae,Hesperiinae,Baorini,Pelopidas,Pelopidas conjuncta
8380427,2017-09-10,34.090245,-118.862915,Los Angeles,California,United States,Apodemia virgulti,Behr's Metalmark,Riodinidae,Riodininae,Emesiini,Apodemia,Apodemia virgulti
8382555,2017-08-04,38.364485,-119.421388,Mono,California,United States,Satyrium behrii,Behr's Hairstreak,Lycaenidae,Theclinae,Eumaeini,Satyrium,Satyrium behrii
8386027,2017-10-12,23.5818216667,87.3420783333,,West Bengal,India,Hasora chromus chromus,Common Banded Awl,Hesperiidae,Coeliadinae,,Hasora,Hasora chromus
8410208,2017-07-30,38.710836,-120.04032,Alpine,California,United States,Lycaena nivalis,Lilac-bordered Copper,Lycaenidae,Lycaeninae,Lycaenini,Lycaena,Lycaena nivalis
8410211,2017-07-30,38.710808,-120.040471,Alpine,California,United States,Plebejus anna,Anna's Blue,Lycaenidae,Polyommatinae,Polyommatini,Plebejus,Plebejus anna
8411809,2017-10-15,23.59544,87.4279616667,,West Bengal,India,Moduza procris procris,,Nymphalidae,Limenitidinae,Limenitidini,Moduza,Moduza procris
8411974,2017-10-13,23.5808266667,87.3420233333,,West Bengal,India,Moduza procris procris,,Nymphalidae,Limenitidinae,Limenitidini,Moduza,Moduza procris
8428374,2017-10-06,33.334841,-87.793647,Tuscaloosa,Alabama,United States,Euptoieta claudia,Variegated Fritillary,Nymphalidae,Heliconiinae,Argynnini,Euptoieta,Euptoieta claudia
8428395,2017-10-06,33.334841,-87.793647,Tuscaloosa,Alabama,United States,Atalopedes campestris,Sachem,Hesperiidae,Hesperiinae,Hesperiini,Atalopedes,Atalopedes campestris
8428412,2017-10-06,33.334841,-87.793647,Tuscaloosa,Alabama,United States,Phyciodes tharos,Pearl Crescent,Nymphalidae,Nymphalinae,Melitaeini,Phyciodes,Phyciodes tharos
8428436,2017-10-06,33.334841,-87.793647,Tuscaloosa,Alabama,United States,Urbanus proteus,Long-tailed Skipper,Hesperiidae,Eudaminae,,Urbanus,Urbanus proteus
8428461,2017-10-08,33.334841,-87.793647,Tuscaloosa,Alabama,United States,Hylephila phyleus,Fiery Skipper,Hesperiidae,Hesperiinae,Hesperiini,Hylephila,Hylephila phyleus
8428463,2017-10-06,33.334841,-87.793647,Tuscaloosa,Alabama,United States,Hylephila phyleus,Fiery Skipper,Hesperiidae,Hesperiinae,Hesperiini,Hylephila,Hylephila phyleus
8428501,2017-10-06,33.334841,-87.793647,Tuscaloosa,Alabama,United States,Pyrgus communis,Common Checkered-Skipper,Hesperiidae,Pyrginae,Pyrgini,Pyrgus,Pyrgus communis
8428509,2017-10-06,33.334841,-87.793647,Tuscaloosa,Alabama,United States,Lerema accius,Clouded Skipper,Hesperiidae,Hesperiinae,Moncini,Lerema,Lerema accius
8428539,2017-10-07,33.334841,-87.793647,Tuscaloosa,Alabama,United States,Vanessa virginiensis,American Lady,Nymphalidae,Nymphalinae,Nymphalini,Vanessa,Vanessa virginiensis
8449670,2017-09-03,47.6300213376,-122.329421639,King,Washington,United States,Pieris rapae,Cabbage White,Pieridae,Pierinae,Pierini,Pieris,Pieris rapae
8464094,2007-06-27,45.83422,13.5522,,Friuli-Venezia Giulia,Italy,Iphiclides podalirius,Scarce Swallowtail,Papilionidae,Papilioninae,Leptocircini,Iphiclides,Iphiclides podalirius
8464132,2011-06-06,40.6165616667,8.20837,,Sardegna,Italy,Papilio machaon,Old World Swallowtail,Papilionidae,Papilioninae,Papilionini,Papilio,Papilio machaon
8464149,2013-08-20,45.8207916667,8.4394133333,,,Italy,Papilio machaon,Old World Swallowtail,Papilionidae,Papilioninae,Papilionini,Papilio,Papilio machaon
8464176,2012-08-13,46.2026873772,8.2537609366,,,Italy,Parnassius apollo,Apollo,Papilionidae,Parnassiinae,Parnassiini,Parnassius,Parnassius apollo
8464189,2008-04-27,45.7078083333,8.3239716667,,,Italy,Zerynthia polyxena,Southern Festoon,Papilionidae,Parnassiinae,Zerynthiini,Zerynthia,Zerynthia polyxena
8464216,2011-08-22,45.8495116667,8.481305,,,Italy,Hesperia comma,Common Branded Skipper,Hesperiidae,Hesperiinae,Hesperiini,Hesperia,Hesperia comma
8475197,2009-06-24,45.6548716667,13.8263283333,,Friuli-Venezia Giulia,Italy,Ochlodes sylvanus,Large Skipper,Hesperiidae,Hesperiinae,Hesperiini,Ochlodes,Ochlodes sylvanus
8475207,2009-07-24,46.2499,8.190255,,,Italy,Thymelicus lineola,European Skipper,Hesperiidae,Hesperiinae,Thymelicini,Thymelicus,Thymelicus lineola
8475214,2007-07-14,44.051275,10.2650966667,,,Italy,Thymelicus acteon,Lulworth Skipper,Hesperiidae,Hesperiinae,Thymelicini,Thymelicus,Thymelicus acteon
8475216,2010-05-20,45.6138283333,8.445625,,,Italy,Carterocephalus palaemon,Arctic Skipper,Hesperiidae,Heteropterinae,,Carterocephalus,Carterocephalus palaemon
8475221,2012-07-12,45.88084,8.34971,,,Italy,Heteropterus morpheus,Large Chequered Skipper,Hesperiidae,Heteropterinae,,Heteropterus,Heteropterus morpheus
8475226,2009-08-10,45.8264216667,8.478845,,,Italy,Erynnis tages,Dingy Skipper,Hesperiidae,Pyrginae,Erynnini,Erynnis,Erynnis tages
8475585,2011-04-25,45.40452,9.7111833333,,,Italy,Pyrgus malvoides,Southern Grizzled Skipper,Hesperiidae,Pyrginae,Pyrgini,Pyrgus,Pyrgus malvoides
8475626,2012-08-13,46.3451433333,8.2995433333,,,Italy,Pyrgus armoricanus,Oberthür's grizzled skipper,Hesperiidae,Pyrginae,Pyrgini,Pyrgus,Pyrgus armoricanus
8475634,2006-09-25,42.56345,0.1108,,Aragón,Spain,Pyrgus armoricanus,Oberthür's grizzled skipper,Hesperiidae,Pyrginae,Pyrgini,Pyrgus,Pyrgus armoricanus
8475820,2008-07-15,45.8254333333,8.438545,,,Italy,Gonepteryx rhamni,Common Brimstone,Pieridae,Coliadinae,,Gonepteryx,Gonepteryx rhamni
8475825,2011-06-20,45.6269916667,13.8716116667,,Friuli-Venezia Giulia,Italy,Gonepteryx rhamni,Common Brimstone,Pieridae,Coliadinae,,Gonepteryx,Gonepteryx rhamni
8475830,2010-05-17,45.8387783333,8.4972033333,,,Italy,Gonepteryx rhamni,Common Brimstone,Pieridae,Coliadinae,,Gonepteryx,Gonepteryx rhamni
8475845,2011-06-06,40.6165616667,8.20837,,Sardegna,Italy,Gonepteryx cleopatra,Cleopatra Butterfly,Pieridae,Coliadinae,,Gonepteryx,Gonepteryx cleopatra
8475901,2008-06-10,44.8475366667,9.4783616667,Piacenza,,Italy,Anthocharis cardamines,orange-tip,Pieridae,Pierinae,Anthocharidini,Anthocharis,Anthocharis cardamines
8475904,2008-04-24,45.4036966667,9.7145966667,,,Italy,Anthocharis cardamines,orange-tip,Pieridae,Pierinae,Anthocharidini,Anthocharis,Anthocharis cardamines
8475905,2011-05-24,46.155255,8.18537,,,Italy,Anthocharis cardamines,orange-tip,Pieridae,Pierinae,Anthocharidini,Anthocharis,Anthocharis cardamines
8475968,2011-07-11,46.07965,8.4784,,,Italy,Aporia crataegi,Black-veined White,Pieridae,Pierinae,Pierini,Aporia,Aporia crataegi
8476002,1969-05-26,52.32752,0.24084,Cambridgeshire,England,United Kingdom,Pieris brassicae,European Cabbage White,Pieridae,Pierinae,Pierini,Pieris,Pieris brassicae
8478162,2009-06-26,45.6548716667,13.8263283333,,Friuli-Venezia Giulia,Italy,Thymelicus sylvestris,Small Skipper,Hesperiidae,Hesperiinae,Thymelicini,Thymelicus,Thymelicus sylvestris
8478196,2015-04-16,52.2054183333,-0.02153,Cambridgeshire,England,United Kingdom,Pieris brassicae,European Cabbage White,Pieridae,Pierinae,Pierini,Pieris,Pieris brassicae
8478201,2015-08-30,45.820555,8.4397216667,,,Italy,Pieris brassicae,European Cabbage White,Pieridae,Pierinae,Pierini,Pieris,Pieris brassicae
8478206,2007-07-15,44.132955,10.19902,,,Italy,Pieris brassicae,European Cabbage White,Pieridae,Pierinae,Pierini,Pieris,Pieris brassicae
8478222,2007-07-06,46.4364866667,12.1222966667,,,Italy,Pieris bryoniae,Dark-veined White,Pieridae,Pierinae,Pierini,Pieris,Pieris bryoniae
8487036,2008-09-06,45.814675,8.437355,,,Italy,Pieris napi,Green-veined White,Pieridae,Pierinae,Pierini,Pieris,Pieris napi
8487042,2006-08-08,45.8205633333,8.4395416667,,,Italy,Pieris rapae,Cabbage White,Pieridae,Pierinae,Pierini,Pieris,Pieris rapae
8487115,2007-06-19,45.7078083333,8.3239716667,,,Italy,Pontia edusa,Eastern Bath White,Pieridae,Pierinae,Pierini,Pontia,Pontia edusa
8487779,2008-07-16,46.4255116667,8.404455,,,Italy,Lycaena hippothoe,Purple-edged Copper,Lycaenidae,Lycaeninae,Lycaenini,Lycaena,Lycaena hippothoe
8488110,2009-08-31,45.8205633333,8.4395416667,,,Italy,Lycaena phlaeas,American Copper,Lycaenidae,Lycaeninae,Lycaenini,Lycaena,Lycaena phlaeas
8488116,2013-05-22,45.8145233333,8.4458366667,,,Italy,Lycaena tityrus,Sooty Copper,Lycaenidae,Lycaeninae,Lycaenini,Lycaena,Lycaena tityrus
8488124,2008-04-26,45.8146916667,8.439855,,,Italy,Lycaena tityrus,Sooty Copper,Lycaenidae,Lycaeninae,Lycaenini,Lycaena,Lycaena tityrus
8488139,2008-07-21,45.9693133333,7.9653116667,,,Italy,Lycaena virgaureae,Scarce Copper,Lycaenidae,Lycaeninae,Lycaenini,Lycaena,Lycaena virgaureae
8488154,2006-08-31,45.8411716667,8.4700633333,,,Italy,Lycaena virgaureae,Scarce Copper,Lycaenidae,Lycaeninae,Lycaenini,Lycaena,Lycaena virgaureae
8501800,2011-05-15,45.9668083333,7.9296333333,,,Italy,Callophrys rubi,Green Hairstreak,Lycaenidae,Theclinae,Eumaeini,Callophrys,Callophrys rubi
8501805,2008-06-10,44.86655,9.48115,Piacenza,,Italy,Satyrium ilicis,Ilex Hairstreak,Lycaenidae,Theclinae,Eumaeini,Satyrium,Satyrium ilicis
8501811,2009-06-24,45.6548716667,13.8263283333,,Friuli-Venezia Giulia,Italy,Satyrium spini,Blue-spot Hairstreak,Lycaenidae,Theclinae,Eumaeini,Satyrium,Satyrium spini
8501830,2009-04-28,40.643555,8.188705,,Sardegna,Italy,Aricia agestis,Brown Argus,Lycaenidae,Polyommatinae,Polyommatini,Aricia,Aricia agestis
8501847,2006-09-27,43.9814633333,0.4992166667,Gers,,France,Cacyreus marshalli,Common Geranium-bronze,Lycaenidae,Polyommatinae,Polyommatini,Cacyreus,Cacyreus marshalli
8501903,2009-05-08,43.5780166667,0.372675,Gers,,France,Glaucopsyche alexis,Green-underside Blue,Lycaenidae,Polyommatinae,Polyommatini,Glaucopsyche,Glaucopsyche alexis
8502013,2012-06-22,45.9666233333,7.93161,,,Italy,Cyaniris semiargus,Mazarine Blue,Lycaenidae,Polyommatinae,Polyommatini,Cyaniris,Cyaniris semiargus
8502185,2008-06-10,44.86655,9.48115,Piacenza,,Italy,Glaucopsyche alexis,Green-underside Blue,Lycaenidae,Polyommatinae,Polyommatini,Glaucopsyche,Glaucopsyche alexis
8502275,2007-07-07,46.4202366667,11.7640416667,,Trentino-Alto Adige,Italy,Albulina orbitulus,,Lycaenidae,Polyommatinae,Polyommatini,Albulina,Albulina orbitulus
8517601,2007-05-19,52.1606383333,-0.112645,Cambridgeshire,England,United Kingdom,Celastrina argiolus,Holly Blue,Lycaenidae,Polyommatinae,Polyommatini,Celastrina,Celastrina argiolus
8517603,2010-06-25,45.8341133333,13.5526333333,,Friuli-Venezia Giulia,Italy,Polyommatus bellargus,Adonis Blue,Lycaenidae,Polyommatinae,Polyommatini,Polyommatus,Polyommatus bellargus
8517607,2005-03-25,43.5792366667,0.00107,Gers,,France,Celastrina argiolus,Holly Blue,Lycaenidae,Polyommatinae,Polyommatini,Celastrina,Celastrina argiolus
8517648,2012-08-13,46.3210483333,8.2727083333,,,Italy,Polyommatus coridon,Chalkhill Blue,Lycaenidae,Polyommatinae,Polyommatini,Polyommatus,Polyommatus coridon
8517660,2008-06-10,44.86655,9.48115,Piacenza,,Italy,Polyommatus hispana,Provence chalk-hill blue,Lycaenidae,Polyommatinae,Polyommatini,Polyommatus,Polyommatus hispana
8517667,2007-07-05,46.4884783333,11.8123666667,,,Italy,Aricia eumedon,Geranium Argus,Lycaenidae,Polyommatinae,Polyommatini,Aricia,Aricia eumedon
8517671,2009-08-12,46.4255116667,8.404455,,,Italy,Polyommatus coridon,Chalkhill Blue,Lycaenidae,Polyommatinae,Polyommatini,Polyommatus,Polyommatus coridon
8517692,2008-07-08,45.8076416667,8.432655,,,Italy,Scolitantides orion,Chequered Blue,Lycaenidae,Polyommatinae,Polyommatini,Scolitantides,Scolitantides orion
8517998,2008-06-12,44.9146383333,9.3929,Piacenza,,Italy,Polyommatus escheri,Escher's blue,Lycaenidae,Polyommatinae,Polyommatini,Polyommatus,Polyommatus escheri
8518142,2009-08-31,45.8205633333,8.4395416667,,,Italy,Polyommatus icarus,Common Blue,Lycaenidae,Polyommatinae,Polyommatini,Polyommatus,Polyommatus icarus
8518152,2006-09-09,45.8139583333,8.44342,,,Italy,Polyommatus icarus,Common Blue,Lycaenidae,Polyommatinae,Polyommatini,Polyommatus,Polyommatus icarus
8518354,2008-07-16,46.4255116667,8.404455,,,Italy,Lycaena tityrus,Sooty Copper,Lycaenidae,Lycaeninae,Lycaenini,Lycaena,Lycaena tityrus
8518986,2012-08-09,46.2397433333,8.004745,,,Switzerland,Plebejus idas,Northern Blue,Lycaenidae,Polyommatinae,Polyommatini,Plebejus,Plebejus idas
8519049,2013-08-17,45.817445,8.4037316667,,,Italy,Apatura ilia,Lesser Purple Emperor,Nymphalidae,Apaturinae,,Apatura,Apatura ilia
8519095,2012-07-17,45.8664033333,8.4595066667,,,Italy,Apatura iris,Purple Emperor,Nymphalidae,Apaturinae,,Apatura,Apatura iris
